"Fecha";"Ano";"Mes";"Dia";"Estacion";"81";"82";"83";"86";"87";"88";"89"
2021-11-27;2021;11;27;102;"2,62";"23";"3,3";"57";"934";"86";"0,9"
2021-11-28;2021;11;28;102;"2,92";"266";"3,5";"52";"938";"105";"0"
2021-11-29;2021;11;29;102;"3,15";"245";"7,5";"60";"941";"104";"0"
2021-11-30;2021;11;30;102;"0,76";"51";"7,1";"60";"946";"108";"0"
2021-12-01;2021;12;1;102;"1,52";"81";"3,9";"78";"942";"75";"2,3"
2021-12-02;2021;12;2;102;"2,56";"0";"4,6";"55";"938";"112";"0"
2021-12-03;2021;12;3;102;"1,2";"256";"5,8";"54";"943";"110";"0"
2021-12-04;2021;12;4;102;"1,44";"230";"4,8";"75";"943";"74";"0"
2021-12-05;2021;12;5;102;"3,7";"195";"6,2";"54";"942";"102";"0"
2021-12-06;2021;12;6;102;"2,39";"245";"7";"59";"945";"113";"0"
2021-12-07;2021;12;7;102;"2,32";"64";"5,1";"88";"941";"21";"0,2"
2021-12-08;2021;12;8;102;"4,1";"247";"4,8";"62";"938";"62";"2,2"
2021-12-09;2021;12;9;102;"3,47";"238";"5,7";"66";"942";"35";"0"
2021-12-10;2021;12;10;102;"4,45";"245";"8,9";"62";"941";"98";"0"
2021-12-11;2021;12;11;102;"1,55";"55";"9,7";"58";"944";"103";"0"
2021-12-12;2021;12;12;102;"0,87";"0";"7,9";"70";"946";"105";"0"
2021-12-13;2021;12;13;102;"0,92";"19";"6,9";"69";"946";"106";"0"
2021-12-14;2021;12;14;102;"1,35";"33";"8";"57";"946";"106";"0"
2021-12-15;2021;12;15;102;"1,37";"8";"9,1";"40";"945";"102";"0"
2021-12-16;2021;12;16;102;"1,03";"31";"6,3";"52";"947";"103";"0"
2021-12-17;2021;12;17;102;"1,19";"60";"5,2";"57";"947";"105";"0"
2021-12-18;2021;12;18;102;"1,38";"42";"5";"64";"947";"85";"0"
2021-12-19;2021;12;19;102;"1,35";"48";"6,5";"69";"945";"58";"0"
2021-12-20;2021;12;20;102;"1,07";"47";"5,1";"76";"943";"59";"0"
2021-12-21;2021;12;21;102;"0,64";"48";"7,9";"74";"943";"50";"0,1"
2021-12-22;2021;12;22;102;"1,49";"37";"8,1";"82";"942";"73";"0"
2021-12-23;2021;12;23;102;"0,89";"26";"7,1";"86";"942";"51";"2,5"
2021-12-24;2021;12;24;102;"1,18";"165";"7,2";"96";"937";"25";"2,4"
2021-12-25;2021;12;25;102;"1,22";"27";"6";"97";"934";"26";"8,9"
2021-12-26;2021;12;26;102;"1,79";"252";"6,9";"96";"937";"22";"10"
2021-12-27;2021;12;27;102;"3,96";"251";"9,3";"84";"939";"94";"0,5"
2021-12-28;2021;12;28;102;"2,23";"254";"8,7";"81";"944";"96";"0"
2021-12-29;2021;12;29;102;"0,85";"0";"7,7";"81";"946";"94";"0"
2021-12-30;2021;12;30;102;"0,89";"4";"8,3";"73";"946";"106";"0,1"
2021-12-31;2021;12;31;102;"0,92";"56";"8,8";"66";"948";"107";"0"
2021-01-01;2021;1;1;103;"1,97";"252";"2";"65";"943";"109";"0,1"
2021-01-02;2021;1;2;103;"1,19";"0";"0,3";"54";"946";"101";"0"
2021-01-03;2021;1;3;103;"1,42";"229";"0,1";"63";"946";"115";"0"
2021-01-04;2021;1;4;103;"1,46";"264";"0,8";"63";"944";"103";"0"
2021-01-05;2021;1;5;103;"0,4";"6";"-0,9";"68";"944";"117";"0"
2021-01-06;2021;1;6;103;"0,54";"4";"-1,1";"64";"945";"113";"0"
2021-01-07;2021;1;7;103;"1,61";"31";"-1,1";"74";"945";"17";"1,6"
2021-01-08;2021;1;8;103;"1,63";"45";"-2";"82";"943";"25";"5,6"
2021-01-09;2021;1;9;103;"0,16";"32";"-2,2";"98";"939";"33";"6,8"
2021-01-10;2021;1;10;103;"1,34";"1";"-0,1";"79";"944";"109";"14,6"
2021-01-11;2021;1;11;103;"0,28";"4";"-2,9";"74";"951";"131";"0,6"
2021-01-12;2021;1;12;103;"0,26";"3";"-6,8";"77";"956";"137";"0"
2021-01-13;2021;1;13;103;"0,23";"3";"-5,6";"74";"957";"131";"0"
2021-01-14;2021;1;14;103;"0,25";"4";"-4,1";"74";"955";"132";"0"
2021-01-15;2021;1;15;103;"0,21";"8";"-2,6";"78";"956";"119";"0"
2021-01-16;2021;1;16;103;"0,26";"0";"-2,3";"78";"956";"132";"0"
2021-01-17;2021;1;17;103;"0,21";"284";"-2,6";"73";"957";"137";"0"
2021-01-18;2021;1;18;103;"0,2";"21";"-0,5";"75";"956";"130";"0"
2021-01-19;2021;1;19;103;"0,27";"120";"-0,9";"82";"953";"125";"0"
2021-01-20;2021;1;20;103;"0,67";"2";"1,6";"90";"945";"53";"4,3"
2021-01-21;2021;1;21;103;"3,6";"229";"6,1";"93";"946";"44";"2,7"
2021-01-22;2021;1;22;103;"3,69";"227";"5,8";"78";"944";"65";"9"
2021-01-23;2021;1;23;103;"4";"231";"4,3";"90";"946";"49";"1,4"
2021-01-24;2021;1;24;103;"2,63";"234";"7,5";"71";"946";"111";"0"
2021-01-25;2021;1;25;103;"3,96";"229";"8,3";"90";"946";"45";"0"
2021-01-26;2021;1;26;103;"1,79";"222";"9,7";"90";"952";"89";"0"
2021-01-27;2021;1;27;103;"0,64";"0";"11,9";"81";"954";"123";"0"
2021-01-28;2021;1;28;103;"0,55";"244";"8,3";"94";"954";"31";"0"
2021-01-29;2021;1;29;103;"0,81";"5";"7,6";"90";"952";"51";"0"
2021-01-30;2021;1;30;103;"3,89";"255";"8,2";"75";"946";"131";"4,1"
2021-01-31;2021;1;31;103;"3,43";"233";"7,9";"75";"946";"86";"0"
2021-02-01;2021;2;1;103;"3,47";"246";"9";"76";"947";"156";"0"
2021-02-02;2021;2;2;103;"2,02";"211";"7,9";"86";"949";"47";"0,4"
2021-02-03;2021;2;3;103;"1,24";"138";"8";"85";"947";"61";"0,1"
2021-02-04;2021;2;4;103;"1,04";"190";"8,7";"81";"944";"87";"0,1"
2021-02-05;2021;2;5;103;"1,23";"13";"9,8";"71";"940";"134";"6,5"
2021-02-06;2021;2;6;103;"1,09";"30";"6,9";"87";"938";"78";"4,3"
2021-02-07;2021;2;7;103;"2,35";"244";"5,3";"73";"942";"129";"0,5"
2021-02-08;2021;2;8;103;"3,28";"235";"5,4";"84";"940";"111";"6,6"
2021-02-09;2021;2;9;103;"3,3";"187";"5,2";"88";"940";"53";"11"
2021-02-10;2021;2;10;103;"3,11";"237";"7,5";"70";"944";"168";"4,2"
2021-02-11;2021;2;11;103;"1,06";"82";"8";"89";"950";"55";"0,2"
2021-02-12;2021;2;12;103;"2,11";"242";"9,2";"72";"951";"166";"0,4"
2021-02-13;2021;2;13;103;"0,96";"242";"8,5";"63";"954";"152";"0"
2021-02-14;2021;2;14;103;"0,5";"119";"7,1";"70";"957";"173";"0"
2021-02-15;2021;2;15;103;"1,04";"42";"8,5";"69";"958";"140";"0"
2021-02-16;2021;2;16;103;"0,77";"46";"7,3";"71";"955";"146";"0"
2021-02-17;2021;2;17;103;"0,53";"60";"8,4";"71";"952";"153";"0"
2021-02-18;2021;2;18;103;"1,06";"279";"7,4";"67";"950";"169";"0"
2021-02-19;2021;2;19;103;"0,78";"9";"8,3";"61";"949";"180";"0"
2021-02-20;2021;2;20;103;"1,2";"158";"9,2";"51";"946";"165";"0"
2021-02-21;2021;2;21;103;"2,02";"133";"7,2";"74";"942";"50";"5"
2021-02-22;2021;2;22;103;"1,89";"241";"6";"62";"948";"98";"0,2"
2021-02-23;2021;2;23;103;"0,7";"147";"6";"69";"958";"177";"0,1"
2021-02-24;2021;2;24;103;"1,05";"1";"7,1";"73";"958";"142";"0"
2021-02-25;2021;2;25;103;"1,42";"24";"8,3";"67";"956";"121";"0"
2021-02-26;2021;2;26;103;"0,66";"5";"9,2";"63";"956";"161";"0"
2021-02-27;2021;2;27;103;"0,39";"1";"9,7";"57";"953";"202";"0"
2021-02-28;2021;2;28;103;"1,58";"52";"7,4";"62";"951";"152";"0"
2021-03-01;2021;3;1;103;"1,24";"68";"6,7";"69";"951";"16";"0"
2021-03-02;2021;3;2;103;"0,86";"45";"8,7";"66";"954";"120";"0"
2021-03-03;2021;3;3;103;"0,52";"64";"9,1";"70";"956";"109";"0"
2021-03-04;2021;3;4;103;"0,44";"14";"7";"80";"951";"89";"0"
2021-03-05;2021;3;5;103;"0,85";"19";"8,4";"66";"948";"145";"0"
2021-03-06;2021;3;6;103;"0,94";"88";"9,6";"59";"950";"165";"0"
2021-03-07;2021;3;7;103;"0,82";"54";"8";"70";"949";"141";"2,3"
2021-03-08;2021;3;8;103;"0,74";"0";"6,1";"79";"947";"106";"0,9"
2021-03-09;2021;3;9;103;"1,41";"21";"7,1";"54";"949";"210";"0,5"
2021-03-10;2021;3;10;103;"0,88";"9";"6,5";"55";"952";"231";"0"
2021-03-11;2021;3;11;103;"1,41";"237";"9,2";"65";"953";"221";"0"
2021-03-12;2021;3;12;103;"1,28";"214";"8,6";"62";"952";"203";"0"
2021-03-13;2021;3;13;103;"1,2";"243";"6,7";"53";"952";"239";"0"
2021-03-14;2021;3;14;103;"0,97";"0";"8,5";"53";"954";"233";"0"
2021-03-15;2021;3;15;103;"1,31";"10";"9,8";"44";"954";"243";"0"
2021-03-16;2021;3;16;103;"2,74";"44";"10,1";"44";"954";"247";"0"
2021-03-17;2021;3;17;103;"3,79";"49";"10,7";"42";"953";"253";"0"
2021-03-18;2021;3;18;103;"2,71";"40";"7";"40";"950";"197";"0"
2021-03-19;2021;3;19;103;"1,89";"2";"5,4";"52";"946";"164";"0"
2021-03-20;2021;3;20;103;"2,93";"37";"5";"37";"948";"265";"0"
2021-03-21;2021;3;21;103;"1,19";"13";"5,8";"40";"951";"259";"0"
2021-03-22;2021;3;22;103;"0,78";"8";"7";"47";"950";"248";"0"
2021-03-23;2021;3;23;103;"0,53";"102";"8,8";"45";"951";"262";"0"
2021-03-24;2021;3;24;103;"0,85";"8";"10,2";"44";"953";"263";"0"
2021-03-25;2021;3;25;103;"1,11";"0";"10,6";"47";"952";"256";"0"
2021-03-26;2021;3;26;103;"1,76";"89";"10,8";"47";"951";"221";"0"
2021-03-27;2021;3;27;103;"1,21";"2";"10";"55";"953";"176";"0"
2021-03-28;2021;3;28;103;"1,38";"8";"12,2";"50";"955";"258";"0"
2021-03-29;2021;3;29;103;"1,6";"39";"13,1";"37";"954";"213";"0"
2021-03-30;2021;3;30;103;"1,77";"36";"13,8";"36";"954";"153";"0"
2021-03-31;2021;3;31;103;"1,37";"16";"13,6";"35";"951";"242";"0"
2021-04-01;2021;4;1;103;"1,66";"45";"14,8";"34";"947";"212";"0"
2021-04-02;2021;4;2;103;"1,17";"224";"11,1";"77";"947";"117";"8,9"
2021-04-03;2021;4;3;103;"0,68";"34";"11,2";"71";"946";"196";"0"
2021-04-04;2021;4;4;103;"1,14";"19";"11,8";"43";"947";"280";"0"
2021-04-05;2021;4;5;103;"0,88";"4";"13";"43";"948";"282";"0"
2021-04-06;2021;4;6;103;"1,05";"7";"13,1";"38";"946";"293";"0"
2021-04-07;2021;4;7;103;"1,77";"29";"11,2";"38";"948";"287";"0"
2021-04-08;2021;4;8;103;"1,43";"78";"10,7";"62";"951";"162";"0"
2021-04-09;2021;4;9;103;"1,23";"55";"8,7";"72";"949";"94";"4,8"
2021-04-10;2021;4;10;103;"1,25";"172";"10,3";"71";"946";"194";"12,3"
2021-04-11;2021;4;11;103;"1,51";"41";"9,8";"79";"946";"183";"15,4"
2021-04-12;2021;4;12;103;"1,61";"30";"8,6";"48";"953";"302";"0"
2021-04-13;2021;4;13;103;"1,17";"24";"10";"56";"952";"106";"0"
2021-04-14;2021;4;14;103;"1,32";"18";"13,1";"61";"948";"256";"0,2"
2021-04-15;2021;4;15;103;"1,48";"88";"11,2";"61";"948";"135";"0"
2021-04-16;2021;4;16;103;"1,42";"10";"10,4";"50";"948";"208";"0"
2021-04-17;2021;4;17;103;"1,52";"43";"8,2";"36";"949";"313";"0"
2021-04-18;2021;4;18;103;"1,38";"22";"9,4";"41";"951";"309";"0"
2021-04-19;2021;4;19;103;"1,25";"271";"11,5";"49";"949";"255";"0"
2021-04-20;2021;4;20;103;"1,18";"1";"11,9";"62";"946";"180";NA
2021-04-21;2021;4;21;103;"1,76";"233";"11,2";"63";"945";"227";"0"
2021-04-22;2021;4;22;103;"0,94";"2";"10,6";"75";"946";"168";"5,9"
2021-04-23;2021;4;23;103;"1,81";"102";"11,3";"67";"949";"172";"0"
2021-04-24;2021;4;24;103;"1,88";"82";"10,5";"69";"948";"158";"4,1"
2021-04-25;2021;4;25;103;"1,1";"32";"8,7";"85";"945";"46";"11,4"
2021-04-26;2021;4;26;103;"1,09";"230";"12";"75";"942";"203";"0,1"
2021-04-27;2021;4;27;103;"1,11";"17";"11,7";"75";"941";"175";"3,2"
2021-04-28;2021;4;28;103;"1,76";"93";"11,6";"71";"941";"202";"0,3"
2021-04-29;2021;4;29;103;"2,81";"187";"11";"68";"942";"240";"1,2"
2021-04-30;2021;4;30;103;"1,52";"192";"9,5";"59";"943";"251";"0,2"
2021-05-01;2021;5;1;103;"0,93";"10";"9,6";"57";"945";"183";"0,1"
2021-05-02;2021;5;2;103;"1,44";"35";"11,5";"49";"948";"265";"0"
2021-05-03;2021;5;3;103;"1,65";"56";"11,5";"59";"950";"198";"0"
2021-05-04;2021;5;4;103;"0,91";"18";"13,1";"59";"949";"335";"0,1"
2021-05-05;2021;5;5;103;"1,04";"3";"15,7";"42";"948";"334";"0"
2021-05-06;2021;5;6;103;"1,44";"246";"16,2";"47";"948";"335";"0"
2021-05-07;2021;5;7;103;"1,12";"143";"18,6";"41";"949";"332";"0"
2021-05-08;2021;5;8;103;"1,51";"56";"18,4";"42";"947";"297";"0"
2021-05-09;2021;5;9;103;"2,57";"168";"13,8";"59";"942";"112";"5,1"
2021-05-10;2021;5;10;103;"2,65";"229";"9,2";"66";"944";"305";"0"
2021-05-11;2021;5;11;103;"2,7";"229";"9,6";"53";"949";"324";"0"
2021-05-12;2021;5;12;103;"3,38";"233";"11,9";"55";"949";"286";"0"
2021-05-13;2021;5;13;103;"2,5";"245";"12,3";"54";"948";"248";"0"
2021-05-14;2021;5;14;103;"2,08";"257";"14,4";"46";"948";"337";"0"
2021-05-15;2021;5;15;103;"1,96";"202";"16,7";"53";"948";"287";"0"
2021-05-16;2021;5;16;103;"2,12";"246";"17,6";"59";"947";"317";"0"
2021-05-17;2021;5;17;103;"1,28";"266";"17,5";"40";"949";"338";"0"
2021-05-18;2021;5;18;103;"1,38";"214";"17,9";"39";"949";"329";"0"
2021-05-19;2021;5;19;103;"1,67";"8";"17,4";"38";"951";"351";"0"
2021-05-20;2021;5;20;103;"1,16";"34";"18,4";"38";"952";"347";"0"
2021-05-21;2021;5;21;103;"1,46";"294";"19,7";"41";"947";"321";"0"
2021-05-22;2021;5;22;103;"1,61";"259";"15,3";"35";"947";"278";"0"
2021-05-23;2021;5;23;103;"1,94";"24";"12,7";"49";"948";"189";"0,2"
2021-05-24;2021;5;24;103;"1,29";"0";"13,9";"51";"951";"294";"0"
2021-05-25;2021;5;25;103;"1,36";"32";"16,8";"43";"952";"345";"0"
2021-05-26;2021;5;26;103;"1,47";"55";"18,2";"50";"950";"306";"0"
2021-05-27;2021;5;27;103;"1,35";"14";"19,5";"46";"948";"243";"0"
2021-05-28;2021;5;28;103;"1,12";"22";"18,8";"56";"948";"268";NA
2021-05-29;2021;5;29;103;"0,98";"33";"21,4";"45";"950";"337";NA
2021-05-30;2021;5;30;103;"2,02";"22";"22,6";"43";"948";"324";"0"
2021-05-31;2021;5;31;103;"1,82";"27";"21,6";"46";"946";"313";"1,2"
2021-06-01;2021;6;1;103;"2,06";"238";"17,7";"62";"945";"252";"1,9"
2021-06-02;2021;6;2;103;"1,1";"120";"17,8";"52";"947";"337";"0"
2021-06-03;2021;6;3;103;"1,8";"79";"20,5";"47";"948";"305";"0"
2021-06-04;2021;6;4;103;"1,48";"163";"20,4";"36";"950";"353";"0"
2021-06-05;2021;6;5;103;"1,85";"43";"16,3";"65";"952";"114";"0,1"
2021-06-06;2021;6;6;103;"0,96";"6";"19,4";"53";"951";"354";"0,1"
2021-06-07;2021;6;7;103;"1,36";"18";"22,7";"36";"950";"354";"0"
2021-06-08;2021;6;8;103;"1,51";"259";"24,2";"31";"950";"350";"0"
2021-06-09;2021;6;9;103;"1,54";"232";"24,5";"27";"950";"358";"0"
2021-06-10;2021;6;10;103;"1,82";"41";"25,1";"33";"949";"348";"0"
2021-06-11;2021;6;11;103;"2,05";"22";"23,3";"40";"948";"308";"0,4"
2021-06-12;2021;6;12;103;"2,46";"39";"21,8";"45";"950";"348";"0"
2021-06-13;2021;6;13;103;"2,01";"96";"23,1";"37";"951";"298";"0"
2021-06-14;2021;6;14;103;"1,54";"23";"25,1";"33";"950";"323";"0"
2021-06-15;2021;6;15;103;"2,17";"120";"25,1";"34";"948";"291";"0"
2021-06-16;2021;6;16;103;"1,86";"149";"22,8";"44";"945";"246";"10,8"
2021-06-17;2021;6;17;103;"1,65";"12";"15,8";"74";"945";"135";"15,7"
2021-06-18;2021;6;18;103;"1,96";"263";"16,9";"64";"946";"284";"0"
2021-06-19;2021;6;19;103;"1,41";"23";"16,8";"53";"947";"331";"0"
2021-06-20;2021;6;20;103;"2,96";"201";"14,3";"67";"946";"196";"0,8"
2021-06-21;2021;6;21;103;"3,05";"218";"14,9";"58";"945";"344";"0"
2021-06-22;2021;6;22;103;"1,05";"0";"15,1";"58";"948";"129";"1,1"
2021-06-23;2021;6;23;103;"1,36";"4";"16,7";"53";"949";"296";"0"
2021-06-24;2021;6;24;103;"1,51";"31";"18,9";"43";"951";"359";"0"
2021-06-25;2021;6;25;103;"1,42";"31";"22";"39";"950";"349";"0"
2021-06-26;2021;6;26;103;"1,88";"1";"23,4";"38";"947";"348";"0"
2021-06-27;2021;6;27;103;"3,37";"230";"21,6";"29";"946";"367";"0"
2021-06-28;2021;6;28;103;"1,66";"284";"19,2";"32";"948";"371";"0"
2021-06-29;2021;6;29;103;"1,15";"21";"21";"33";"949";"363";"0"
2021-06-30;2021;6;30;103;"1,81";"101";"22,8";"34";"948";"364";"0"
2021-07-01;2021;7;1;103;"1,87";"94";"23,7";"27";"948";"364";"0"
2021-07-02;2021;7;2;103;"1,94";"238";"24,3";"24";"948";"366";"0"
2021-07-03;2021;7;3;103;"2,45";"242";"23,5";"33";"948";"339";"0"
2021-07-04;2021;7;4;103;"2,35";"227";"23";"39";"948";"362";"0"
2021-07-05;2021;7;5;103;"2,39";"213";"24,1";"39";"947";"361";"0"
2021-07-06;2021;7;6;103;"1,86";"249";"17,9";"56";"947";"70";"0,7"
2021-07-07;2021;7;7;103;"1,39";"5";"17,5";"44";"949";"364";"0"
2021-07-08;2021;7;8;103;"1,43";"0";"20";"36";"952";"362";"0"
2021-07-09;2021;7;9;103;"1,34";"34";"23,4";"36";"951";"347";"0"
2021-07-10;2021;7;10;103;"1,42";"245";"26,4";"33";"949";"347";"0"
2021-07-11;2021;7;11;103;"2,06";"4";"27,8";"27";"946";"273";"0"
2021-07-12;2021;7;12;103;"2,42";"251";"21,8";"30";"947";"346";"0"
2021-07-13;2021;7;13;103;"1,69";"7";"18,5";"34";"951";"352";"0"
2021-07-14;2021;7;14;103;"1,48";"27";"19,9";"35";"950";"334";"0"
2021-07-15;2021;7;15;103;"1,59";"7";"21,8";"35";"950";"352";"0"
2021-07-16;2021;7;16;103;"1,14";"57";"25,1";"31";"949";"345";"0"
2021-07-17;2021;7;17;103;"1,23";"0";"27,5";"25";"948";"343";"0"
2021-07-18;2021;7;18;103;"1,68";"4";"27,6";"25";"947";"348";"0"
2021-07-19;2021;7;19;103;"1,18";"1";"26,6";"28";"946";"348";"0"
2021-07-20;2021;7;20;103;"1,3";"230";"26,3";"26";"947";"332";"0"
2021-07-21;2021;7;21;103;"1,07";"21";"26,7";"27";"949";"333";"0"
2021-07-22;2021;7;22;103;"1,5";"0";"27,7";"25";"948";"340";"0"
2021-07-23;2021;7;23;103;"2,13";"2";"24,8";"24";"946";"331";"0"
2021-07-24;2021;7;24;103;"1,41";"227";"22,5";"30";"945";"346";"0"
2021-07-25;2021;7;25;103;"1,27";"0";"22,4";"32";"945";"325";"1,9"
2021-07-26;2021;7;26;103;"1,04";"7";"21";"54";"946";"318";"5,3"
2021-07-27;2021;7;27;103;"1,83";"226";"24,3";"42";"947";"335";"0"
2021-07-28;2021;7;28;103;"1,43";"12";"25,9";"32";"946";"332";"0"
2021-07-29;2021;7;29;103;"1,93";"85";"26,4";"39";"946";"332";"0"
2021-07-30;2021;7;30;103;"2,38";"234";"25,5";"28";"946";"344";"0"
2021-07-31;2021;7;31;103;"2,19";"250";"20,4";"40";"946";"305";"0"
2021-08-01;2021;8;1;103;"1,45";"11";"18,4";"44";"948";"331";"0"
2021-08-02;2021;8;2;103;"1,27";"4";"21,2";"34";"947";"306";"0"
2021-08-03;2021;8;3;103;"1,74";"220";"22,6";"40";"948";"311";"0"
2021-08-04;2021;8;4;103;"1,93";"4";"23,9";"35";"947";"333";"0"
2021-08-05;2021;8;5;103;"1,32";"33";"25,2";"27";"947";"327";"0"
2021-08-06;2021;8;6;103;"2,6";"10";"24";"28";"944";"344";"0"
2021-08-07;2021;8;7;103;"2,2";"238";"21,7";"32";"944";"336";"0"
2021-08-08;2021;8;8;103;"1,06";"0";"21,6";"30";"947";"325";"0"
2021-08-09;2021;8;9;103;"1,38";"54";"24,9";"47";"948";"309";"0"
2021-08-10;2021;8;10;103;"1,33";"76";"26,6";"42";"948";"303";"0"
2021-08-11;2021;8;11;103;"1,49";"60";"28,6";"33";"948";"276";"0"
2021-08-12;2021;8;12;103;"1,73";"1";"28,2";"31";"950";"309";"0"
2021-08-13;2021;8;13;103;"1,25";"2";"29,2";"24";"951";"292";"0"
2021-08-14;2021;8;14;103;"1,35";"0";"30,8";"24";"950";"278";"0"
2021-08-15;2021;8;15;103;"1,9";"243";"29,5";"22";"949";"259";"0"
2021-08-16;2021;8;16;103;"1,41";"9";"26,7";"21";"949";"306";"0"
2021-08-17;2021;8;17;103;"1,77";"4";"23,3";"29";"950";"311";"0"
2021-08-18;2021;8;18;103;"1,63";"3";"24,5";"30";"948";"304";"0"
2021-08-19;2021;8;19;103;"1,53";"63";"25";"33";"946";"300";"0"
2021-08-20;2021;8;20;103;"1,5";"66";"24,9";"38";"947";"306";"0"
2021-08-21;2021;8;21;103;"1,07";"4";"24,6";"24";"949";"307";"0"
2021-08-22;2021;8;22;103;"0,87";"35";"25,3";"25";"950";"293";"0"
2021-08-23;2021;8;23;103;"1,47";"15";"27,5";"29";"948";"270";"0"
2021-08-24;2021;8;24;103;"1,55";"42";"24,3";"39";"946";"206";"0"
2021-08-25;2021;8;25;103;"1,63";"202";"22,9";"47";"946";"235";"0"
2021-08-26;2021;8;26;103;"0,92";"15";"24,1";"42";"947";"260";"0"
2021-08-27;2021;8;27;103;"1,29";"15";"25,3";"34";"947";"282";"0"
2021-08-28;2021;8;28;103;"1,66";"236";"24,1";"32";"947";"285";"0"
2021-08-29;2021;8;29;103;"1,64";"25";"23";"35";"946";"282";"0"
2021-08-30;2021;8;30;103;"1,87";"201";"22,6";"40";"946";"285";"0"
2021-08-31;2021;8;31;103;"1,15";"51";"23,4";"43";"947";"256";"0"
2021-09-01;2021;9;1;103;"1,61";"4";"17,7";"72";"948";"122";"32,2"
2021-09-02;2021;9;2;103;"0,88";"11";"17,3";"69";"949";"187";"0,8"
2021-09-03;2021;9;3;103;"0,87";"205";"19,8";"58";"949";"264";"0"
2021-09-04;2021;9;4;103;"0,8";"157";"21,3";"47";"948";"286";"0"
2021-09-05;2021;9;5;103;"0,91";"0";"22,7";"46";"949";"273";"0"
2021-09-06;2021;9;6;103;"1,52";"34";"23,6";"43";"950";"137";"0"
2021-09-07;2021;9;7;103;"1,3";"269";"23,7";"40";"948";"239";"0"
2021-09-08;2021;9;8;103;"2,59";"243";"20,5";"50";"947";"272";"0"
2021-09-09;2021;9;9;103;"1,53";"242";"19,8";"52";"948";"211";"0"
2021-09-10;2021;9;10;103;"1,95";"223";"20,3";"48";"949";"265";"0"
2021-09-11;2021;9;11;103;"1,11";"22";"19,1";"47";"950";"192";"0"
2021-09-12;2021;9;12;103;"0,74";"57";"20,8";"43";"948";"251";"0"
2021-09-13;2021;9;13;103;"0,87";"5";"18,9";"54";"948";"99";"0,6"
2021-09-14;2021;9;14;103;"1,3";"10";"15,5";"80";"947";"56";"21,4"
2021-09-15;2021;9;15;103;"0,97";"16";"15,9";"75";"947";"177";"0,1"
2021-09-16;2021;9;16;103;"0,74";"7";"17,9";"64";"949";"212";"0"
2021-09-17;2021;9;17;103;"1,07";"231";"18,6";"59";"948";"236";"0"
2021-09-18;2021;9;18;103;"1,15";"222";"18,1";"51";"947";"254";"0"
2021-09-19;2021;9;19;103;"0,74";"4";"16,4";"44";"950";"255";"0"
2021-09-20;2021;9;20;103;"1,58";"8";"15,9";"50";"951";"226";"0"
2021-09-21;2021;9;21;103;"2,65";"28";"14,2";"46";"952";"241";"0"
2021-09-22;2021;9;22;103;"1,76";"31";"14,5";"58";"951";"159";"1,8"
2021-09-23;2021;9;23;103;"2,05";"29";"16,7";"63";"949";"164";"5"
2021-09-24;2021;9;24;103;"1,37";"40";"16,6";"78";"948";"122";"15,5"
2021-09-25;2021;9;25;103;"1,71";"209";"15,7";"71";"949";"201";"0,1"
2021-09-26;2021;9;26;103;"0,97";"1";"15,8";"65";"952";"229";"0"
2021-09-27;2021;9;27;103;"0,47";"2";"16,4";"60";"952";"210";"0"
2021-09-28;2021;9;28;103;"1,1";"255";"16,5";"55";"952";"214";"0"
2021-09-29;2021;9;29;103;"0,71";"3";"16,9";"50";"954";"220";"0"
2021-09-30;2021;9;30;103;"0,92";"15";"16,9";"52";"954";"192";"0"
2021-10-01;2021;10;1;103;"0,62";"4";"16,7";"55";"951";"163";"0"
2021-10-02;2021;10;2;103;"1,16";"0";"16,4";"53";"948";"207";"0"
2021-10-03;2021;10;3;103;"2,11";"225";"13,3";"70";"945";"82";"15,5"
2021-10-04;2021;10;4;103;"1,01";"243";"11,3";"57";"951";"196";"0,1"
2021-10-05;2021;10;5;103;"1,13";"244";"14,2";"60";"952";"174";"0"
2021-10-06;2021;10;6;103;"0,52";"18";"15,4";"62";"953";"208";"0"
2021-10-07;2021;10;7;103;"0,32";"249";"15";"52";"952";"213";"0"
2021-10-08;2021;10;8;103;"0,39";"55";"15,5";"49";"950";"208";"0"
2021-10-09;2021;10;9;103;"0,65";"24";"15,5";"43";"950";"196";"0"
2021-10-10;2021;10;10;103;"0,9";"49";"15";"54";"951";"165";"0"
2021-10-11;2021;10;11;103;"0,91";"22";"14,7";"60";"951";"180";"0"
2021-10-12;2021;10;12;103;"0,41";"2";"14,9";"59";"950";"198";"0"
2021-10-13;2021;10;13;103;"0,74";"19";"14,8";"34";"950";"207";"0"
2021-10-14;2021;10;14;103;"0,42";"1";"13,5";"47";"952";"194";"0"
2021-10-15;2021;10;15;103;"0,65";"2";"14,1";"54";"950";"189";"0"
2021-10-16;2021;10;16;103;"0,24";"3";"13";"55";"949";"97";"0"
2021-10-17;2021;10;17;103;"0,82";"10";"15,6";"62";"950";"149";"0,7"
2021-10-18;2021;10;18;103;"0,52";"37";"15,4";"68";"953";"174";"0"
2021-10-19;2021;10;19;103;"0,47";"26";"16";"63";"954";"174";"0"
2021-10-20;2021;10;20;103;"1,23";"2";"15,3";"62";"952";"161";"0"
2021-10-21;2021;10;21;103;"0,85";"36";"14,8";"56";"950";"143";"0"
