"Fecha";"Ano";"Mes";"Dia";"Estacion";"1";"8";"9";"10";"14"
2021-08-31;2021;8;31;24;NA;14;9;21;66
2021-09-01;2021;9;1;24;NA;16;6;12;46
2021-09-02;2021;9;2;24;NA;19;9;14;41
2021-09-03;2021;9;3;24;NA;16;9;14;56
2021-09-04;2021;9;4;24;NA;19;11;16;70
2021-09-05;2021;9;5;24;NA;23;11;18;66
2021-09-06;2021;9;6;24;NA;28;11;24;48
2021-09-07;2021;9;7;24;NA;18;8;23;66
2021-09-08;2021;9;8;24;NA;8;4;9;63
2021-09-09;2021;9;9;24;NA;8;3;7;58
2021-09-10;2021;9;10;24;NA;6;4;7;64
2021-09-11;2021;9;11;24;NA;12;5;10;51
2021-09-12;2021;9;12;24;NA;25;8;19;47
2021-09-13;2021;9;13;24;NA;26;15;32;36
2021-09-14;2021;9;14;24;NA;19;8;16;28
2021-09-15;2021;9;15;24;NA;17;5;9;38
2021-09-16;2021;9;16;24;NA;26;9;16;40
2021-09-17;2021;9;17;24;NA;18;7;12;49
2021-09-18;2021;9;18;24;NA;8;6;9;59
2021-09-19;2021;9;19;24;NA;15;5;10;57
2021-09-20;2021;9;20;24;NA;14;6;10;53
2021-09-21;2021;9;21;24;NA;7;3;6;60
2021-09-22;2021;9;22;24;NA;12;4;7;63
2021-09-23;2021;9;23;24;NA;10;5;11;68
2021-09-24;2021;9;24;24;NA;17;8;20;40
2021-09-25;2021;9;25;24;NA;12;8;14;59
2021-09-26;2021;9;26;24;NA;10;5;9;62
2021-09-27;2021;9;27;24;NA;31;9;15;41
2021-09-28;2021;9;28;24;NA;26;9;16;47
2021-09-29;2021;9;29;24;NA;19;6;12;64
2021-09-30;2021;9;30;24;NA;24;9;17;59
2021-10-01;2021;10;1;24;NA;26;12;20;45
2021-10-02;2021;10;2;24;NA;20;10;17;55
2021-10-03;2021;10;3;24;NA;5;4;7;54
2021-10-04;2021;10;4;24;NA;12;4;7;49
2021-10-05;2021;10;5;24;NA;10;4;6;48
2021-10-06;2021;10;6;24;NA;25;5;11;40
2021-10-07;2021;10;7;24;NA;36;7;14;37
2021-10-08;2021;10;8;24;NA;40;7;15;29
2021-10-09;2021;10;9;24;NA;18;6;12;61
2021-10-10;2021;10;10;24;NA;16;6;13;60
2021-10-11;2021;10;11;24;NA;17;8;16;55
2021-10-12;2021;10;12;24;NA;20;9;16;48
2021-10-13;2021;10;13;24;NA;22;6;12;44
2021-10-14;2021;10;14;24;NA;34;8;18;44
2021-10-15;2021;10;15;24;NA;39;10;21;39
2021-10-16;2021;10;16;24;NA;37;13;27;34
2021-10-17;2021;10;17;24;NA;23;12;19;43
2021-10-18;2021;10;18;24;NA;32;12;21;21
2021-10-19;2021;10;19;24;NA;36;11;21;31
2021-10-20;2021;10;20;24;NA;27;12;23;37
2021-10-21;2021;10;21;24;NA;17;6;12;48
2021-10-22;2021;10;22;24;NA;9;3;9;58
2021-10-23;2021;10;23;24;NA;20;5;11;44
2021-10-24;2021;10;24;24;NA;32;8;16;32
2021-10-25;2021;10;25;24;NA;54;11;23;19
2021-10-26;2021;10;26;24;NA;33;9;22;51
2021-10-27;2021;10;27;24;NA;44;12;25;28
2021-10-28;2021;10;28;24;NA;40;13;25;32
2021-10-29;2021;10;29;24;NA;21;11;19;49
2021-10-30;2021;10;30;24;NA;7;3;5;35
2021-10-31;2021;10;31;24;NA;3;2;5;29
2021-11-01;2021;11;1;24;NA;3;4;6;52
2021-11-02;2021;11;2;24;NA;NA;NA;NA;NA
2021-11-03;2021;11;3;24;NA;5;2;3;63
2021-11-04;2021;11;4;24;NA;24;5;9;35
2021-11-05;2021;11;5;24;NA;18;5;7;43
2021-11-06;2021;11;6;24;NA;15;4;6;47
2021-11-07;2021;11;7;24;NA;33;10;14;22
2021-11-08;2021;11;8;24;NA;25;7;11;30
2021-11-09;2021;11;9;24;NA;39;7;13;27
2021-11-10;2021;11;10;24;NA;33;7;14;31
2021-11-11;2021;11;11;24;NA;56;15;26;9
2021-11-12;2021;11;12;24;NA;41;10;17;23
2021-11-13;2021;11;13;24;NA;36;12;18;19
2021-11-14;2021;11;14;24;NA;23;10;15;27
2021-11-15;2021;11;15;24;NA;14;4;7;49
2021-11-16;2021;11;16;24;NA;31;7;12;20
2021-11-17;2021;11;17;24;NA;22;6;10;42
2021-11-18;2021;11;18;24;NA;33;7;13;33
2021-11-19;2021;11;19;24;NA;25;6;12;37
2021-11-20;2021;11;20;24;NA;23;7;12;38
2021-11-21;2021;11;21;24;NA;17;10;15;28
2021-11-22;2021;11;22;24;NA;26;7;11;12
2021-11-23;2021;11;23;24;NA;32;10;14;13
2021-11-24;2021;11;24;24;NA;18;7;10;19
2021-11-25;2021;11;25;24;NA;29;5;9;23
2021-11-26;2021;11;26;24;NA;36;9;14;21
2021-11-27;2021;11;27;24;NA;5;3;4;62
2021-11-28;2021;11;28;24;NA;2;3;5;68
2021-11-29;2021;11;29;24;NA;8;3;5;61
2021-11-30;2021;11;30;24;NA;39;8;14;19
2021-12-01;2021;12;1;24;NA;22;10;13;25
2021-12-02;2021;12;2;24;NA;11;2;4;57
2021-12-03;2021;12;3;24;NA;20;3;6;43
2021-12-04;2021;12;4;24;NA;13;5;7;38
2021-12-05;2021;12;5;24;NA;2;3;5;69
2021-12-06;2021;12;6;24;NA;5;2;4;61
2021-12-07;2021;12;7;24;NA;19;8;11;25
2021-12-08;2021;12;8;24;NA;2;3;4;68
2021-12-09;2021;12;9;24;NA;7;3;5;61
2021-12-10;2021;12;10;24;NA;5;3;5;62
2021-12-11;2021;12;11;24;NA;25;7;11;43
2021-12-12;2021;12;12;24;NA;35;12;16;7
2021-12-13;2021;12;13;24;NA;39;13;19;6
2021-12-14;2021;12;14;24;NA;40;12;18;11
2021-12-15;2021;12;15;24;NA;51;9;17;9
2021-12-16;2021;12;16;24;NA;52;14;22;10
2021-12-17;2021;12;17;24;NA;44;13;19;11
2021-12-18;2021;12;18;24;NA;32;14;18;21
2021-12-19;2021;12;19;24;NA;23;9;14;33
2021-12-20;2021;12;20;24;NA;39;15;22;3
2021-12-21;2021;12;21;24;NA;37;21;32;4
2021-12-22;2021;12;22;24;NA;33;16;25;13
2021-12-23;2021;12;23;24;NA;38;13;18;17
2021-12-24;2021;12;24;24;NA;24;9;13;26
2021-12-25;2021;12;25;24;NA;16;6;9;40
2021-12-26;2021;12;26;24;NA;11;6;8;42
2021-12-27;2021;12;27;24;NA;4;4;9;62
2021-12-28;2021;12;28;24;NA;5;4;9;58
2021-12-29;2021;12;29;24;NA;28;11;18;23
2021-12-30;2021;12;30;24;NA;36;14;21;13
2021-12-31;2021;12;31;24;NA;35;16;20;15
2021-01-01;2021;1;1;27;NA;19;NA;NA;46
2021-01-02;2021;1;2;27;NA;27;NA;NA;43
2021-01-03;2021;1;3;27;NA;31;NA;NA;31
2021-01-04;2021;1;4;27;NA;29;NA;NA;43
2021-01-05;2021;1;5;27;NA;55;NA;NA;15
2021-01-06;2021;1;6;27;NA;35;NA;NA;26
2021-01-07;2021;1;7;27;NA;36;NA;NA;23
2021-01-08;2021;1;8;27;NA;26;NA;NA;37
2021-01-09;2021;1;9;27;NA;9;NA;NA;57
2021-01-10;2021;1;10;27;NA;15;NA;NA;55
2021-01-11;2021;1;11;27;NA;46;NA;NA;33
2021-01-12;2021;1;12;27;NA;67;NA;NA;19
2021-01-13;2021;1;13;27;NA;74;NA;NA;18
2021-01-14;2021;1;14;27;NA;84;NA;NA;14
2021-01-15;2021;1;15;27;NA;111;NA;NA;8
2021-01-16;2021;1;16;27;NA;111;NA;NA;10
2021-01-17;2021;1;17;27;NA;91;NA;NA;14
2021-01-18;2021;1;18;27;NA;84;NA;NA;10
2021-01-19;2021;1;19;27;NA;69;NA;NA;10
2021-01-20;2021;1;20;27;NA;68;NA;NA;2
2021-01-21;2021;1;21;27;NA;25;NA;NA;38
2021-01-22;2021;1;22;27;NA;15;NA;NA;56
2021-01-23;2021;1;23;27;NA;12;NA;NA;55
2021-01-24;2021;1;24;27;NA;9;NA;NA;65
2021-01-25;2021;1;25;27;NA;19;NA;NA;40
2021-01-26;2021;1;26;27;NA;36;NA;NA;13
2021-01-27;2021;1;27;27;NA;35;NA;NA;14
2021-01-28;2021;1;28;27;NA;38;NA;NA;6
2021-01-29;2021;1;29;27;NA;33;NA;NA;12
2021-01-30;2021;1;30;27;NA;6;NA;NA;56
2021-01-31;2021;1;31;27;NA;9;NA;NA;62
2021-02-01;2021;2;1;27;NA;15;NA;NA;57
2021-02-02;2021;2;2;27;NA;23;NA;NA;34
2021-02-03;2021;2;3;27;NA;35;NA;NA;19
2021-02-04;2021;2;4;27;NA;34;NA;NA;27
2021-02-05;2021;2;5;27;NA;27;NA;NA;28
2021-02-06;2021;2;6;27;NA;20;NA;NA;42
2021-02-07;2021;2;7;27;NA;10;NA;NA;54
2021-02-08;2021;2;8;27;NA;16;NA;NA;55
2021-02-09;2021;2;9;27;NA;22;NA;NA;56
2021-02-10;2021;2;10;27;NA;18;NA;NA;64
2021-02-11;2021;2;11;27;NA;45;NA;NA;12
2021-02-12;2021;2;12;27;NA;20;NA;NA;50
2021-02-13;2021;2;13;27;NA;41;NA;NA;30
2021-02-14;2021;2;14;27;NA;31;NA;NA;34
2021-02-15;2021;2;15;27;NA;31;NA;NA;34
2021-02-16;2021;2;16;27;NA;49;NA;NA;19
2021-02-17;2021;2;17;27;NA;48;NA;NA;19
2021-02-18;2021;2;18;27;NA;41;NA;NA;22
2021-02-19;2021;2;19;27;NA;48;NA;NA;22
2021-02-20;2021;2;20;27;NA;33;NA;NA;34
2021-02-21;2021;2;21;27;NA;12;NA;NA;60
2021-02-22;2021;2;22;27;NA;32;NA;NA;45
2021-02-23;2021;2;23;27;NA;35;NA;NA;27
2021-02-24;2021;2;24;27;NA;31;NA;NA;28
2021-02-25;2021;2;25;27;NA;31;NA;NA;26
2021-02-26;2021;2;26;27;NA;32;NA;NA;31
2021-02-27;2021;2;27;27;NA;32;NA;NA;35
2021-02-28;2021;2;28;27;NA;12;NA;NA;57
2021-03-01;2021;3;1;27;NA;31;NA;NA;34
2021-03-02;2021;3;2;27;NA;31;NA;NA;35
2021-03-03;2021;3;3;27;NA;41;NA;NA;19
2021-03-04;2021;3;4;27;NA;37;NA;NA;14
2021-03-05;2021;3;5;27;NA;28;NA;NA;23
2021-03-06;2021;3;6;27;NA;21;NA;NA;47
2021-03-07;2021;3;7;27;NA;21;NA;NA;46
2021-03-08;2021;3;8;27;NA;24;NA;NA;39
2021-03-09;2021;3;9;27;NA;16;NA;NA;56
2021-03-10;2021;3;10;27;NA;39;NA;NA;37
2021-03-11;2021;3;11;27;NA;34;NA;NA;29
2021-03-12;2021;3;12;27;NA;25;NA;NA;40
2021-03-13;2021;3;13;27;NA;26;NA;NA;45
2021-03-14;2021;3;14;27;NA;28;NA;NA;44
2021-03-15;2021;3;15;27;NA;19;NA;NA;61
2021-03-16;2021;3;16;27;NA;11;NA;NA;69
2021-03-17;2021;3;17;27;NA;9;NA;NA;65
2021-03-18;2021;3;18;27;NA;13;NA;NA;69
2021-03-19;2021;3;19;27;NA;11;NA;NA;67
2021-03-20;2021;3;20;27;NA;7;NA;NA;79
2021-03-21;2021;3;21;27;NA;16;NA;NA;63
2021-03-22;2021;3;22;27;NA;29;NA;NA;45
2021-03-23;2021;3;23;27;NA;52;NA;NA;29
2021-03-24;2021;3;24;27;NA;48;NA;NA;40
2021-03-25;2021;3;25;27;NA;42;NA;NA;46
2021-03-26;2021;3;26;27;NA;31;NA;NA;48
2021-03-27;2021;3;27;27;NA;19;NA;NA;60
2021-03-28;2021;3;28;27;NA;18;NA;NA;61
2021-03-29;2021;3;29;27;NA;28;NA;NA;61
2021-03-30;2021;3;30;27;NA;26;NA;NA;58
2021-03-31;2021;3;31;27;NA;27;NA;NA;57
2021-04-01;2021;4;1;27;NA;20;NA;NA;67
2021-04-02;2021;4;2;27;NA;19;NA;NA;55
2021-04-03;2021;4;3;27;NA;24;NA;NA;37
2021-04-04;2021;4;4;27;NA;23;NA;NA;62
2021-04-05;2021;4;5;27;NA;31;NA;NA;59
2021-04-06;2021;4;6;27;NA;37;NA;NA;53
2021-04-07;2021;4;7;27;NA;14;NA;NA;75
2021-04-08;2021;4;8;27;NA;20;NA;NA;61
2021-04-09;2021;4;9;27;NA;23;NA;NA;51
2021-04-10;2021;4;10;27;NA;18;NA;NA;48
2021-04-11;2021;4;11;27;NA;12;NA;NA;56
2021-04-12;2021;4;12;27;NA;15;NA;NA;71
2021-04-13;2021;4;13;27;NA;32;NA;NA;37
2021-04-14;2021;4;14;27;NA;20;NA;NA;49
2021-04-15;2021;4;15;27;NA;19;NA;NA;61
2021-04-16;2021;4;16;27;NA;19;NA;NA;69
2021-04-17;2021;4;17;27;NA;13;NA;NA;84
2021-04-18;2021;4;18;27;NA;15;NA;NA;82
2021-04-19;2021;4;19;27;NA;31;NA;NA;55
2021-04-20;2021;4;20;27;NA;31;NA;NA;45
2021-04-21;2021;4;21;27;NA;20;NA;NA;56
2021-04-22;2021;4;22;27;NA;21;NA;NA;57
2021-04-23;2021;4;23;27;NA;14;NA;NA;71
2021-04-24;2021;4;24;27;NA;12;NA;NA;75
2021-04-25;2021;4;25;27;NA;15;NA;NA;55
2021-04-26;2021;4;26;27;NA;26;NA;NA;41
2021-04-27;2021;4;27;27;NA;33;NA;NA;39
2021-04-28;2021;4;28;27;NA;28;NA;NA;42
2021-04-29;2021;4;29;27;NA;17;NA;NA;67
2021-04-30;2021;4;30;27;NA;26;NA;NA;58
2021-05-01;2021;5;1;27;NA;14;NA;NA;65
2021-05-02;2021;5;2;27;NA;14;NA;NA;76
2021-05-03;2021;5;3;27;NA;12;NA;NA;73
2021-05-04;2021;5;4;27;NA;26;NA;NA;60
2021-05-05;2021;5;5;27;NA;31;NA;NA;56
2021-05-06;2021;5;6;27;NA;30;NA;NA;53
2021-05-07;2021;5;7;27;NA;29;NA;NA;56
2021-05-08;2021;5;8;27;NA;27;NA;NA;59
2021-05-09;2021;5;9;27;NA;11;NA;NA;71
2021-05-10;2021;5;10;27;NA;16;NA;NA;63
2021-05-11;2021;5;11;27;NA;8;NA;NA;79
2021-05-12;2021;5;12;27;NA;10;NA;NA;77
2021-05-13;2021;5;13;27;NA;13;NA;NA;70
2021-05-14;2021;5;14;27;NA;13;NA;NA;78
2021-05-15;2021;5;15;27;NA;18;NA;NA;45
2021-05-16;2021;5;16;27;NA;6;NA;NA;33
2021-05-17;2021;5;17;27;NA;13;NA;NA;76
2021-05-18;2021;5;18;27;NA;28;NA;NA;47
2021-05-19;2021;5;19;27;NA;10;NA;NA;74
2021-05-20;2021;5;20;27;NA;30;NA;NA;68
2021-05-21;2021;5;21;27;NA;32;NA;NA;52
2021-05-22;2021;5;22;27;NA;7;NA;NA;83
2021-05-23;2021;5;23;27;NA;9;NA;NA;67
2021-05-24;2021;5;24;27;NA;20;NA;NA;64
2021-05-25;2021;5;25;27;NA;15;NA;NA;80
2021-05-26;2021;5;26;27;NA;19;NA;NA;81
2021-05-27;2021;5;27;27;NA;23;NA;NA;72
2021-05-28;2021;5;28;27;NA;16;NA;NA;78
2021-05-29;2021;5;29;27;NA;20;NA;NA;76
2021-05-30;2021;5;30;27;NA;12;NA;NA;86
2021-05-31;2021;5;31;27;NA;20;NA;NA;68
2021-06-01;2021;6;1;27;NA;17;NA;NA;57
2021-06-02;2021;6;2;27;NA;25;NA;NA;69
2021-06-03;2021;6;3;27;NA;19;NA;NA;78
2021-06-04;2021;6;4;27;NA;19;NA;NA;72
2021-06-05;2021;6;5;27;NA;12;NA;NA;65
2021-06-06;2021;6;6;27;NA;20;NA;NA;67
2021-06-07;2021;6;7;27;NA;25;NA;NA;71
2021-06-08;2021;6;8;27;NA;24;NA;NA;77
2021-06-09;2021;6;9;27;NA;30;NA;NA;77
2021-06-10;2021;6;10;27;NA;28;NA;NA;86
2021-06-11;2021;6;11;27;NA;19;NA;NA;81
2021-06-12;2021;6;12;27;NA;10;NA;NA;90
2021-06-13;2021;6;13;27;NA;14;NA;NA;91
2021-06-14;2021;6;14;27;NA;21;NA;NA;94
2021-06-15;2021;6;15;27;NA;13;NA;NA;84
2021-06-16;2021;6;16;27;NA;18;NA;NA;84
2021-06-17;2021;6;17;27;NA;21;NA;NA;58
2021-06-18;2021;6;18;27;NA;15;NA;NA;60
2021-06-19;2021;6;19;27;NA;18;NA;NA;68
2021-06-20;2021;6;20;27;NA;8;NA;NA;65
2021-06-21;2021;6;21;27;NA;11;NA;NA;61
2021-06-22;2021;6;22;27;NA;24;NA;NA;48
2021-06-23;2021;6;23;27;NA;12;NA;NA;65
2021-06-24;2021;6;24;27;NA;18;NA;NA;83
2021-06-25;2021;6;25;27;NA;24;NA;NA;78
2021-06-26;2021;6;26;27;NA;23;NA;NA;83
2021-06-27;2021;6;27;27;NA;9;NA;NA;82
2021-06-28;2021;6;28;27;NA;12;NA;NA;78
2021-06-29;2021;6;29;27;NA;22;NA;NA;84
2021-06-30;2021;6;30;27;NA;20;NA;NA;79
2021-07-01;2021;7;1;27;NA;28;NA;NA;71
2021-07-02;2021;7;2;27;NA;34;NA;NA;65
2021-07-03;2021;7;3;27;NA;21;NA;NA;58
2021-07-04;2021;7;4;27;NA;8;NA;NA;76
2021-07-05;2021;7;5;27;NA;20;NA;NA;62
2021-07-06;2021;7;6;27;NA;17;NA;NA;44
2021-07-07;2021;7;7;27;NA;21;NA;NA;54
2021-07-08;2021;7;8;27;NA;16;NA;NA;62
2021-07-09;2021;7;9;27;NA;29;NA;NA;67
2021-07-10;2021;7;10;27;NA;30;NA;NA;80
2021-07-11;2021;7;11;27;NA;26;NA;NA;78
2021-07-12;2021;7;12;27;NA;9;NA;NA;75
2021-07-13;2021;7;13;27;NA;8;NA;NA;64
2021-07-14;2021;7;14;27;NA;11;NA;NA;64
2021-07-15;2021;7;15;27;NA;22;NA;NA;76
2021-07-16;2021;7;16;27;NA;28;NA;NA;92
2021-07-17;2021;7;17;27;NA;26;NA;NA;92
2021-07-18;2021;7;18;27;NA;22;NA;NA;92
2021-07-19;2021;7;19;27;NA;24;NA;NA;92
2021-07-20;2021;7;20;27;NA;34;NA;NA;86
2021-07-21;2021;7;21;27;NA;37;NA;NA;85
2021-07-22;2021;7;22;27;NA;36;NA;NA;90
2021-07-23;2021;7;23;27;NA;36;NA;NA;73
2021-07-24;2021;7;24;27;NA;22;NA;NA;77
2021-07-25;2021;7;25;27;NA;18;NA;NA;80
2021-07-26;2021;7;26;27;NA;22;NA;NA;66
2021-07-27;2021;7;27;27;NA;24;NA;NA;77
2021-07-28;2021;7;28;27;NA;25;NA;NA;77
2021-07-29;2021;7;29;27;NA;22;NA;NA;81
2021-07-30;2021;7;30;27;NA;23;NA;NA;91
2021-07-31;2021;7;31;27;NA;15;NA;NA;62
2021-08-01;2021;8;1;27;NA;10;NA;NA;64
2021-08-02;2021;8;2;27;NA;27;NA;NA;NA
2021-08-03;2021;8;3;27;NA;25;NA;NA;71
2021-08-04;2021;8;4;27;NA;14;NA;NA;77
2021-08-05;2021;8;5;27;NA;30;NA;NA;57
2021-08-06;2021;8;6;27;NA;26;NA;NA;62
2021-08-07;2021;8;7;27;NA;9;NA;NA;82
2021-08-08;2021;8;8;27;NA;17;NA;NA;70
2021-08-09;2021;8;9;27;NA;18;NA;NA;66
2021-08-10;2021;8;10;27;NA;24;NA;NA;70
2021-08-11;2021;8;11;27;NA;31;NA;NA;63
2021-08-12;2021;8;12;27;NA;24;NA;NA;78
2021-08-13;2021;8;13;27;NA;36;NA;NA;70
2021-08-14;2021;8;14;27;NA;40;NA;NA;57
2021-08-15;2021;8;15;27;NA;29;NA;NA;61
2021-08-16;2021;8;16;27;NA;33;NA;NA;75
2021-08-17;2021;8;17;27;NA;13;NA;NA;80
2021-08-18;2021;8;18;27;NA;22;NA;NA;78
2021-08-19;2021;8;19;27;NA;26;NA;NA;80
2021-08-20;2021;8;20;27;NA;23;NA;NA;75
2021-08-21;2021;8;21;27;NA;36;NA;NA;67
2021-08-22;2021;8;22;27;NA;37;NA;NA;70
2021-08-23;2021;8;23;27;NA;23;NA;NA;72
2021-08-24;2021;8;24;27;NA;25;NA;NA;64
2021-08-25;2021;8;25;27;NA;19;NA;NA;86
2021-08-26;2021;8;26;27;NA;38;NA;NA;72
2021-08-27;2021;8;27;27;NA;35;NA;NA;81
2021-08-28;2021;8;28;27;NA;32;NA;NA;77
2021-08-29;2021;8;29;27;NA;23;NA;NA;71
2021-08-30;2021;8;30;27;NA;22;NA;NA;68
2021-08-31;2021;8;31;27;NA;27;NA;NA;59
2021-09-01;2021;9;1;27;NA;20;NA;NA;57
2021-09-02;2021;9;2;27;NA;27;NA;NA;46
2021-09-03;2021;9;3;27;NA;35;NA;NA;35
2021-09-04;2021;9;4;27;NA;37;NA;NA;60
2021-09-05;2021;9;5;27;NA;38;NA;NA;62
2021-09-06;2021;9;6;27;NA;35;NA;NA;49
2021-09-07;2021;9;7;27;NA;33;NA;NA;59
2021-09-08;2021;9;8;27;NA;21;NA;NA;62
2021-09-09;2021;9;9;27;NA;27;NA;NA;52
2021-09-10;2021;9;10;27;NA;16;NA;NA;66
2021-09-11;2021;9;11;27;NA;30;NA;NA;49
2021-09-12;2021;9;12;27;NA;36;NA;NA;49
2021-09-13;2021;9;13;27;NA;39;NA;NA;36
2021-09-14;2021;9;14;27;NA;25;NA;NA;28
2021-09-15;2021;9;15;27;NA;24;NA;NA;45
2021-09-16;2021;9;16;27;NA;37;NA;NA;39
2021-09-17;2021;9;17;27;NA;29;NA;NA;51
2021-09-18;2021;9;18;27;NA;24;NA;NA;57
2021-09-19;2021;9;19;27;NA;28;NA;NA;56
2021-09-20;2021;9;20;27;NA;22;NA;NA;56
2021-09-21;2021;9;21;27;NA;10;NA;NA;62
2021-09-22;2021;9;22;27;NA;16;NA;NA;64
2021-09-23;2021;9;23;27;NA;18;NA;NA;63
2021-09-24;2021;9;24;27;NA;25;NA;NA;42
2021-09-25;2021;9;25;27;NA;21;NA;NA;63
2021-09-26;2021;9;26;27;NA;25;NA;NA;64
2021-09-27;2021;9;27;27;NA;57;NA;NA;33
2021-09-28;2021;9;28;27;NA;39;NA;NA;48
2021-09-29;2021;9;29;27;NA;43;NA;NA;43
2021-09-30;2021;9;30;27;NA;35;NA;NA;57
2021-10-01;2021;10;1;27;NA;49;NA;NA;NA
2021-10-02;2021;10;2;27;NA;32;NA;NA;NA
2021-10-03;2021;10;3;27;NA;12;NA;NA;38
2021-10-04;2021;10;4;27;NA;31;NA;NA;NA
2021-10-05;2021;10;5;27;NA;30;NA;NA;23
2021-10-06;2021;10;6;27;NA;35;NA;NA;NA
2021-10-07;2021;10;7;27;NA;55;NA;NA;NA
2021-10-08;2021;10;8;27;NA;51;NA;NA;30
2021-10-09;2021;10;9;27;NA;38;NA;NA;52
2021-10-10;2021;10;10;27;NA;31;NA;NA;52
2021-10-11;2021;10;11;27;NA;32;NA;NA;45
2021-10-12;2021;10;12;27;NA;34;NA;NA;50
2021-10-13;2021;10;13;27;NA;36;NA;NA;51
2021-10-14;2021;10;14;27;NA;54;NA;NA;40
2021-10-15;2021;10;15;27;NA;48;NA;NA;45
2021-10-16;2021;10;16;27;NA;60;NA;NA;31
2021-10-17;2021;10;17;27;NA;31;NA;NA;51
2021-10-18;2021;10;18;27;NA;43;NA;NA;27
2021-10-19;2021;10;19;27;NA;43;NA;NA;33
2021-10-20;2021;10;20;27;NA;32;NA;NA;45
2021-10-21;2021;10;21;27;NA;33;NA;NA;46
2021-10-22;2021;10;22;27;NA;12;NA;NA;68
2021-10-23;2021;10;23;27;NA;39;NA;NA;40
2021-10-24;2021;10;24;27;NA;45;NA;NA;38
2021-10-25;2021;10;25;27;NA;52;NA;NA;33
2021-10-26;2021;10;26;27;NA;49;NA;NA;45
2021-10-27;2021;10;27;27;NA;55;NA;NA;34
2021-10-28;2021;10;28;27;NA;47;NA;NA;38
2021-10-29;2021;10;29;27;NA;46;NA;NA;40
2021-10-30;2021;10;30;27;NA;15;NA;NA;42
2021-10-31;2021;10;31;27;NA;12;NA;NA;37
2021-11-01;2021;11;1;27;NA;9;NA;NA;65
2021-11-02;2021;11;2;27;NA;24;NA;NA;50
2021-11-03;2021;11;3;27;NA;14;NA;NA;69
2021-11-04;2021;11;4;27;NA;36;NA;NA;35
2021-11-05;2021;11;5;27;NA;21;NA;NA;61
2021-11-06;2021;11;6;27;NA;25;NA;NA;53
2021-11-07;2021;11;7;27;NA;47;NA;NA;33
2021-11-08;2021;11;8;27;NA;41;NA;NA;39
2021-11-09;2021;11;9;27;NA;42;NA;NA;41
2021-11-10;2021;11;10;27;NA;54;NA;NA;34
2021-11-11;2021;11;11;27;NA;60;NA;NA;24
2021-11-12;2021;11;12;27;NA;53;NA;NA;31
2021-11-13;2021;11;13;27;NA;43;NA;NA;31
2021-11-14;2021;11;14;27;NA;30;NA;NA;38
2021-11-15;2021;11;15;27;NA;23;NA;NA;55
2021-11-16;2021;11;16;27;NA;38;NA;NA;33
2021-11-17;2021;11;17;27;NA;26;NA;NA;52
2021-11-18;2021;11;18;27;NA;47;NA;NA;33
2021-11-19;2021;11;19;27;NA;27;NA;NA;41
2021-11-20;2021;11;20;27;NA;30;NA;NA;35
2021-11-21;2021;11;21;27;NA;41;NA;NA;21
2021-11-22;2021;11;22;27;NA;32;NA;NA;21
2021-11-23;2021;11;23;27;NA;29;NA;NA;33
2021-11-24;2021;11;24;27;NA;36;NA;NA;20
2021-11-25;2021;11;25;27;NA;45;NA;NA;25
2021-11-26;2021;11;26;27;NA;46;NA;NA;32
2021-11-27;2021;11;27;27;NA;21;NA;NA;59
2021-11-28;2021;11;28;27;NA;25;NA;NA;52
2021-11-29;2021;11;29;27;NA;16;NA;NA;65
2021-11-30;2021;11;30;27;NA;63;NA;NA;16
2021-12-01;2021;12;1;27;NA;55;NA;NA;13
2021-12-02;2021;12;2;27;NA;40;NA;NA;NA
2021-12-03;2021;12;3;27;NA;68;NA;NA;20
2021-12-04;2021;12;4;27;NA;40;NA;NA;21
2021-12-05;2021;12;5;27;NA;10;NA;NA;73
2021-12-06;2021;12;6;27;NA;26;NA;NA;51
2021-12-07;2021;12;7;27;NA;36;NA;NA;23
2021-12-08;2021;12;8;27;NA;6;NA;NA;77
2021-12-09;2021;12;9;27;NA;17;NA;NA;64
2021-12-10;2021;12;10;27;NA;12;NA;NA;69
2021-12-11;2021;12;11;27;NA;46;NA;NA;36
2021-12-12;2021;12;12;27;NA;42;NA;NA;19
2021-12-13;2021;12;13;27;NA;44;NA;NA;16
2021-12-14;2021;12;14;27;NA;50;NA;NA;16
2021-12-15;2021;12;15;27;NA;68;NA;NA;16
2021-12-16;2021;12;16;27;NA;69;NA;NA;14
2021-12-17;2021;12;17;27;NA;60;NA;NA;12
2021-12-18;2021;12;18;27;NA;33;NA;NA;23
2021-12-19;2021;12;19;27;NA;38;NA;NA;23
2021-12-20;2021;12;20;27;NA;49;NA;NA;7
2021-12-21;2021;12;21;27;NA;47;NA;NA;5
2021-12-22;2021;12;22;27;NA;46;NA;NA;10
2021-12-23;2021;12;23;27;NA;46;NA;NA;9
2021-12-24;2021;12;24;27;NA;39;NA;NA;12
2021-12-25;2021;12;25;27;NA;21;NA;NA;37
2021-12-26;2021;12;26;27;NA;28;NA;NA;24
2021-12-27;2021;12;27;27;NA;12;NA;NA;53
2021-12-28;2021;12;28;27;NA;19;NA;NA;47
2021-12-29;2021;12;29;27;NA;43;NA;NA;14
2021-12-30;2021;12;30;27;NA;45;NA;NA;9
2021-12-31;2021;12;31;27;NA;41;NA;NA;11
2021-01-01;2021;1;1;35;4;13;NA;NA;58
